timestamp,adjclose,low,close,volume,high,open
2018-05-03 00:00:00,0.21880899369716644,0.21880899369716644,0.21880899369716644,13091.0,0.21880899369716644,0.21880899369716644
2018-05-04 00:00:00,,,,,,
2018-05-05 00:00:00,,,,,,
2018-05-06 00:00:00,,,,,,
2018-05-07 00:00:00,,,,,,
2018-05-08 00:00:00,,,,,,
2018-05-09 00:00:00,,,,,,
2018-05-10 00:00:00,,,,,,
2018-05-11 00:00:00,,,,,,
2018-05-12 00:00:00,,,,,,
2018-05-13 00:00:00,,,,,,
2018-05-14 00:00:00,,,,,,
2018-05-15 00:00:00,,,,,,
2018-05-16 00:00:00,,,,,,
2018-05-17 00:00:00,,,,,,
2018-05-18 00:00:00,,,,,,
2018-05-19 00:00:00,,,,,,
2018-05-20 00:00:00,,,,,,
2018-05-21 00:00:00,,,,,,
2018-05-22 00:00:00,,,,,,
2018-05-23 00:00:00,,,,,,
2018-05-24 00:00:00,,,,,,
2018-05-25 00:00:00,,,,,,
2018-05-26 00:00:00,,,,,,
2018-05-27 00:00:00,,,,,,
2018-05-28 00:00:00,,,,,,
2018-05-29 00:00:00,,,,,,
2018-05-30 00:00:00,,,,,,
2018-05-31 00:00:00,,,,,,
2018-06-01 00:00:00,,,,,,
2018-06-02 00:00:00,,,,,,
2018-06-03 00:00:00,,,,,,
2018-06-04 00:00:00,,,,,,
2018-06-05 00:00:00,,,,,,
2018-06-06 00:00:00,,,,,,
2018-06-07 00:00:00,,,,,,
2018-06-08 00:00:00,,,,,,
2018-06-09 00:00:00,,,,,,
2018-06-10 00:00:00,,,,,,
2018-06-11 00:00:00,,,,,,
2018-06-12 00:00:00,,,,,,
2018-06-13 00:00:00,,,,,,
2018-06-14 00:00:00,,,,,,
2018-06-15 00:00:00,,,,,,
2018-06-16 00:00:00,,,,,,
2018-06-17 00:00:00,,,,,,
2018-06-18 00:00:00,,,,,,
2018-06-19 00:00:00,,,,,,
2018-06-20 00:00:00,,,,,,
2018-06-21 00:00:00,,,,,,
2018-06-22 00:00:00,,,,,,
2018-06-23 00:00:00,,,,,,
2018-06-24 00:00:00,,,,,,
2018-06-25 00:00:00,,,,,,
2018-06-26 00:00:00,,,,,,
2018-06-27 00:00:00,,,,,,
2018-06-28 00:00:00,,,,,,
2018-06-29 00:00:00,,,,,,
2018-06-30 00:00:00,,,,,,
2018-07-01 00:00:00,,,,,,
2018-07-02 00:00:00,,,,,,
2018-07-03 00:00:00,,,,,,
2018-07-04 00:00:00,,,,,,
2018-07-05 00:00:00,,,,,,
2018-07-06 00:00:00,,,,,,
2018-07-07 00:00:00,,,,,,
2018-07-08 00:00:00,,,,,,
2018-07-09 00:00:00,,,,,,
2018-07-10 00:00:00,,,,,,
2018-07-11 00:00:00,,,,,,
2018-07-12 00:00:00,,,,,,
2018-07-13 00:00:00,,,,,,
2018-07-14 00:00:00,,,,,,
2018-07-15 00:00:00,,,,,,
2018-07-16 00:00:00,,,,,,
2018-07-17 00:00:00,,,,,,
2018-07-18 00:00:00,,,,,,
2018-07-19 00:00:00,,,,,,
2018-07-20 00:00:00,,,,,,
2018-07-21 00:00:00,,,,,,
2018-07-22 00:00:00,,,,,,
2018-07-23 00:00:00,,,,,,
2018-07-24 00:00:00,,,,,,
2018-07-25 00:00:00,,,,,,
2018-07-26 00:00:00,,,,,,
2018-07-27 00:00:00,,,,,,
2018-07-28 00:00:00,,,,,,
2018-07-29 00:00:00,,,,,,
2018-07-30 00:00:00,,,,,,
2018-07-31 00:00:00,,,,,,
2018-08-01 00:00:00,,,,,,
2018-08-02 00:00:00,,,,,,
2018-08-03 00:00:00,,,,,,
2018-08-04 00:00:00,,,,,,
2018-08-05 00:00:00,,,,,,
2018-08-06 00:00:00,,,,,,
2018-08-07 00:00:00,,,,,,
2018-08-08 00:00:00,,,,,,
2018-08-09 00:00:00,,,,,,
2018-08-10 00:00:00,,,,,,
2018-08-11 00:00:00,,,,,,
2018-08-12 00:00:00,,,,,,
2018-08-13 00:00:00,,,,,,
2018-08-14 00:00:00,,,,,,
2018-08-15 00:00:00,,,,,,
2018-08-16 00:00:00,,,,,,
2018-08-17 00:00:00,,,,,,
2018-08-18 00:00:00,,,,,,
2018-08-19 00:00:00,,,,,,
2018-08-20 00:00:00,,,,,,
2018-08-21 00:00:00,,,,,,
2018-08-22 00:00:00,,,,,,
2018-08-23 00:00:00,,,,,,
2018-08-24 00:00:00,,,,,,
2018-08-25 00:00:00,,,,,,
2018-08-26 00:00:00,,,,,,
2018-08-27 00:00:00,,,,,,
2018-08-28 00:00:00,,,,,,
2018-08-29 00:00:00,,,,,,
2018-08-30 00:00:00,,,,,,
2018-08-31 00:00:00,,,,,,
2018-09-01 00:00:00,,,,,,
2018-09-02 00:00:00,,,,,,
2018-09-03 00:00:00,,,,,,
2018-09-04 00:00:00,,,,,,
2018-09-05 00:00:00,,,,,,
2018-09-06 00:00:00,,,,,,
2018-09-07 00:00:00,,,,,,
2018-09-08 00:00:00,,,,,,
2018-09-09 00:00:00,,,,,,
2018-09-10 00:00:00,,,,,,
2018-09-11 00:00:00,,,,,,
2018-09-12 00:00:00,,,,,,
2018-09-13 00:00:00,,,,,,
2018-09-14 00:00:00,,,,,,
2018-09-15 00:00:00,,,,,,
2018-09-16 00:00:00,,,,,,
2018-09-17 00:00:00,,,,,,
2018-09-18 00:00:00,,,,,,
2018-09-19 00:00:00,,,,,,
2018-09-20 00:00:00,,,,,,
2018-09-21 00:00:00,,,,,,
2018-09-22 00:00:00,,,,,,
2018-09-23 00:00:00,,,,,,
2018-09-24 00:00:00,,,,,,
2018-09-25 00:00:00,,,,,,
2018-09-26 00:00:00,,,,,,
2018-09-27 00:00:00,,,,,,
2018-09-28 00:00:00,,,,,,
2018-09-29 00:00:00,,,,,,
2018-09-30 00:00:00,,,,,,
2018-10-01 00:00:00,,,,,,
2018-10-02 00:00:00,0.05893599987030029,0.052306998521089554,0.05893599987030029,6092.0,0.05916399881243706,0.05302700027823448
2018-10-03 00:00:00,0.056992001831531525,0.05280900001525879,0.056992001831531525,669.0,0.058958999812603,0.058958999812603
2018-10-04 00:00:00,0.05223900079727173,0.05223900079727173,0.05223900079727173,420.0,0.05829299986362457,0.05700099840760231
2018-10-05 00:00:00,0.05909299850463867,0.05222800001502037,0.05909299850463867,16443.0,0.05909299850463867,0.05222800001502037
2018-10-06 00:00:00,0.061925001442432404,0.055233001708984375,0.061925001442432404,4751.0,0.06361500173807144,0.059115998446941376
2018-10-07 00:00:00,0.0576540008187294,0.05691000074148178,0.0576540008187294,1150.0,0.06334199756383896,0.06195899844169617
2018-10-08 00:00:00,0.05848899856209755,0.054659999907016754,0.05848899856209755,8727.0,0.063120998442173,0.0577550008893013
2018-10-09 00:00:00,0.058253999799489975,0.054384998977184296,0.058253999799489975,4989.0,0.0590829998254776,0.058465998619794846
2018-10-10 00:00:00,0.05581599846482277,0.05417399853467941,0.05581599846482277,25575.0,0.05820300057530403,0.05820300057530403
2018-10-11 00:00:00,0.046011000871658325,0.045997001230716705,0.046011000871658325,5233.0,0.05753299966454506,0.05577699840068817
2018-10-12 00:00:00,0.04596899822354317,0.0453529991209507,0.04596899822354317,4759.0,0.04960799962282181,0.045993998646736145
2018-10-13 00:00:00,0.059748001396656036,0.04581800103187561,0.059748001396656036,33844.0,0.06046700105071068,0.04590599983930588
2018-10-14 00:00:00,0.06329400092363358,0.05417399853467941,0.06329400092363358,6937.0,0.06533300131559372,0.05974600091576576
2018-10-15 00:00:00,0.06801699846982956,0.05640999972820282,0.06801699846982956,329070.0,0.08197499811649323,0.06341399997472763
2018-10-16 00:00:00,0.050822000950574875,0.022345999255776405,0.050822000950574875,226796.0,0.0803309977054596,0.06821800023317337
2018-10-17 00:00:00,0.05087900161743164,0.038694001734256744,0.05087900161743164,19399.0,0.051566001027822495,0.05091100186109543
2018-10-18 00:00:00,0.04557599872350693,0.04485800117254257,0.04557599872350693,7482.0,0.051075998693704605,0.05076399818062782
2018-10-19 00:00:00,0.04659000039100647,0.039730001240968704,0.04659000039100647,8356.0,0.04781299829483032,0.04741499945521355
